INFO - train - Running command 'run_experiment'
INFO - train - Started run with ID "11"
2017-09-10 12:43:09.433335: I tensorflow/core/common_runtime/gpu/gpu_device.cc:940] Found device 0 with properties: 
name: Tesla M60
major: 5 minor: 2 memoryClockRate (GHz) 1.1775
pciBusID 0000:0b:00.0
Total memory: 7.93GiB
Free memory: 7.86GiB
2017-09-10 12:43:09.433380: I tensorflow/core/common_runtime/gpu/gpu_device.cc:961] DMA: 0 
2017-09-10 12:43:09.433389: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] 0:   Y 
2017-09-10 12:43:09.433411: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla M60, pci bus id: 0000:0b:00.0)
run, epoch, step, training accuracy, validation accuracy
run: 0, epoch: 14, iteration: 2300, train accuracy: 0.94, validation accuracy: 0.90123
run: 0, epoch: 14, iteration: 2400, train accuracy: 0.9, validation accuracy: 0.906553
run: 0, epoch: 14, iteration: 2500, train accuracy: 0.94, validation accuracy: 0.905711
run: 0, epoch: 14, iteration: 2600, train accuracy: 0.96, validation accuracy: 0.906898
run: 0, epoch: 14, iteration: 2700, train accuracy: 0.92, validation accuracy: 0.904409
run: 0, epoch: 14, iteration: 2800, train accuracy: 0.88, validation accuracy: 0.900656
run: 0, epoch: 14, iteration: 2900, train accuracy: 0.92, validation accuracy: 0.9064
run: 0, epoch: 14, iteration: 3000, train accuracy: 0.9, validation accuracy: 0.90797
run: 0, epoch: 14, iteration: 3100, train accuracy: 0.91, validation accuracy: 0.906898
run: 0, epoch: 14, iteration: 3200, train accuracy: 0.91, validation accuracy: 0.900885
run: 0, epoch: 14, iteration: 3300, train accuracy: 0.96, validation accuracy: 0.904485
run: 0, epoch: 14, iteration: 3400, train accuracy: 0.94, validation accuracy: 0.90349
run: 0, epoch: 14, iteration: 3500, train accuracy: 0.89, validation accuracy: 0.906017
run: 0, epoch: 14, iteration: 3600, train accuracy: 0.93, validation accuracy: 0.908392
run: 0, epoch: 14, iteration: 3700, train accuracy: 0.89, validation accuracy: 0.90866
run: 0, epoch: 14, iteration: 3800, train accuracy: 0.93, validation accuracy: 0.908545
run: 0, epoch: 14, iteration: 3900, train accuracy: 0.91, validation accuracy: 0.908315
run: 0, epoch: 14, iteration: 4000, train accuracy: 0.91, validation accuracy: 0.90709
run: 0, epoch: 14, iteration: 4100, train accuracy: 0.9, validation accuracy: 0.906975
run: 0, epoch: 15, iteration: 0, train accuracy: 0.88, validation accuracy: 0.907932
run: 0, epoch: 15, iteration: 100, train accuracy: 0.89, validation accuracy: 0.905711
run: 0, epoch: 15, iteration: 200, train accuracy: 0.93, validation accuracy: 0.907434
run: 0, epoch: 15, iteration: 300, train accuracy: 0.92, validation accuracy: 0.900043
run: 0, epoch: 15, iteration: 400, train accuracy: 0.88, validation accuracy: 0.908124
run: 0, epoch: 15, iteration: 500, train accuracy: 0.94, validation accuracy: 0.908162
run: 0, epoch: 15, iteration: 600, train accuracy: 0.97, validation accuracy: 0.908239
run: 0, epoch: 15, iteration: 700, train accuracy: 0.86, validation accuracy: 0.890009
run: 0, epoch: 15, iteration: 800, train accuracy: 0.97, validation accuracy: 0.90709
run: 0, epoch: 15, iteration: 900, train accuracy: 0.89, validation accuracy: 0.907166
run: 0, epoch: 15, iteration: 1000, train accuracy: 0.96, validation accuracy: 0.907626
run: 0, epoch: 15, iteration: 1100, train accuracy: 0.96, validation accuracy: 0.904945
run: 0, epoch: 15, iteration: 1200, train accuracy: 0.9, validation accuracy: 0.907051
run: 0, epoch: 15, iteration: 1300, train accuracy: 0.91, validation accuracy: 0.9082
run: 0, epoch: 15, iteration: 1400, train accuracy: 0.9, validation accuracy: 0.903988
run: 0, epoch: 15, iteration: 1500, train accuracy: 0.9, validation accuracy: 0.900502
run: 0, epoch: 15, iteration: 1600, train accuracy: 0.97, validation accuracy: 0.908277
run: 0, epoch: 15, iteration: 1700, train accuracy: 0.89, validation accuracy: 0.906975
run: 0, epoch: 15, iteration: 1800, train accuracy: 0.87, validation accuracy: 0.891732
run: 0, epoch: 15, iteration: 1900, train accuracy: 0.89, validation accuracy: 0.905711
run: 0, epoch: 15, iteration: 2000, train accuracy: 0.97, validation accuracy: 0.906822
run: 0, epoch: 15, iteration: 2100, train accuracy: 0.87, validation accuracy: 0.905596
run: 0, epoch: 15, iteration: 2200, train accuracy: 0.89, validation accuracy: 0.907281
run: 0, epoch: 15, iteration: 2300, train accuracy: 0.88, validation accuracy: 0.90709
run: 0, epoch: 15, iteration: 2400, train accuracy: 0.89, validation accuracy: 0.90326
run: 0, epoch: 15, iteration: 2500, train accuracy: 0.9, validation accuracy: 0.897324
run: 0, epoch: 15, iteration: 2600, train accuracy: 0.89, validation accuracy: 0.908583
run: 0, epoch: 15, iteration: 2700, train accuracy: 0.86, validation accuracy: 0.908698
run: 0, epoch: 15, iteration: 2800, train accuracy: 0.88, validation accuracy: 0.902724
run: 0, epoch: 15, iteration: 2900, train accuracy: 0.9, validation accuracy: 0.907856
run: 0, epoch: 15, iteration: 3000, train accuracy: 0.91, validation accuracy: 0.902839
run: 0, epoch: 15, iteration: 3100, train accuracy: 0.91, validation accuracy: 0.906324
run: 0, epoch: 15, iteration: 3200, train accuracy: 0.91, validation accuracy: 0.906783
run: 0, epoch: 15, iteration: 3300, train accuracy: 0.92, validation accuracy: 0.906171
run: 0, epoch: 15, iteration: 3400, train accuracy: 0.91, validation accuracy: 0.905864
run: 0, epoch: 15, iteration: 3500, train accuracy: 0.89, validation accuracy: 0.907664
run: 0, epoch: 15, iteration: 3600, train accuracy: 0.92, validation accuracy: 0.909349
run: 0, epoch: 15, iteration: 3700, train accuracy: 0.91, validation accuracy: 0.903796
run: 0, epoch: 15, iteration: 3800, train accuracy: 0.92, validation accuracy: 0.907702
run: 0, epoch: 15, iteration: 3900, train accuracy: 0.95, validation accuracy: 0.906515
run: 0, epoch: 15, iteration: 4000, train accuracy: 0.91, validation accuracy: 0.907626
run: 0, epoch: 15, iteration: 4100, train accuracy: 0.91, validation accuracy: 0.908009
run: 0, epoch: 16, iteration: 0, train accuracy: 0.92, validation accuracy: 0.908507
run: 0, epoch: 16, iteration: 100, train accuracy: 0.93, validation accuracy: 0.908928
run: 0, epoch: 16, iteration: 200, train accuracy: 0.94, validation accuracy: 0.90529
run: 0, epoch: 16, iteration: 300, train accuracy: 0.92, validation accuracy: 0.907358
run: 0, epoch: 16, iteration: 400, train accuracy: 0.83, validation accuracy: 0.907779
run: 0, epoch: 16, iteration: 500, train accuracy: 0.95, validation accuracy: 0.904945
run: 0, epoch: 16, iteration: 600, train accuracy: 0.92, validation accuracy: 0.900426
run: 0, epoch: 16, iteration: 700, train accuracy: 0.86, validation accuracy: 0.902877
run: 0, epoch: 16, iteration: 800, train accuracy: 0.88, validation accuracy: 0.907549
run: 0, epoch: 16, iteration: 900, train accuracy: 0.89, validation accuracy: 0.908507
run: 0, epoch: 16, iteration: 1000, train accuracy: 0.94, validation accuracy: 0.908009
run: 0, epoch: 16, iteration: 1100, train accuracy: 0.9, validation accuracy: 0.908162
run: 0, epoch: 16, iteration: 1200, train accuracy: 0.83, validation accuracy: 0.903145
run: 0, epoch: 16, iteration: 1300, train accuracy: 0.92, validation accuracy: 0.905596
run: 0, epoch: 16, iteration: 1400, train accuracy: 0.92, validation accuracy: 0.907817
run: 0, epoch: 16, iteration: 1500, train accuracy: 0.93, validation accuracy: 0.90709
run: 0, epoch: 16, iteration: 1600, train accuracy: 0.89, validation accuracy: 0.895524
run: 0, epoch: 16, iteration: 1700, train accuracy: 0.94, validation accuracy: 0.908047
run: 0, epoch: 16, iteration: 1800, train accuracy: 0.91, validation accuracy: 0.902073
run: 0, epoch: 16, iteration: 1900, train accuracy: 0.96, validation accuracy: 0.908775
run: 0, epoch: 16, iteration: 2000, train accuracy: 0.95, validation accuracy: 0.902762
run: 0, epoch: 16, iteration: 2100, train accuracy: 0.92, validation accuracy: 0.907779
run: 0, epoch: 16, iteration: 2200, train accuracy: 0.92, validation accuracy: 0.907511
run: 0, epoch: 16, iteration: 2300, train accuracy: 0.9, validation accuracy: 0.905251
run: 0, epoch: 16, iteration: 2400, train accuracy: 0.92, validation accuracy: 0.906477
run: 0, epoch: 16, iteration: 2500, train accuracy: 0.93, validation accuracy: 0.903107
run: 0, epoch: 16, iteration: 2600, train accuracy: 0.87, validation accuracy: 0.900196
run: 0, epoch: 16, iteration: 2700, train accuracy: 0.89, validation accuracy: 0.906285
run: 0, epoch: 16, iteration: 2800, train accuracy: 0.91, validation accuracy: 0.903183
run: 0, epoch: 16, iteration: 2900, train accuracy: 0.92, validation accuracy: 0.905251
run: 0, epoch: 16, iteration: 3000, train accuracy: 0.89, validation accuracy: 0.9046
run: 0, epoch: 16, iteration: 3100, train accuracy: 0.89, validation accuracy: 0.908392
run: 0, epoch: 16, iteration: 3200, train accuracy: 0.85, validation accuracy: 0.901498
run: 0, epoch: 16, iteration: 3300, train accuracy: 0.88, validation accuracy: 0.907013
run: 0, epoch: 16, iteration: 3400, train accuracy: 0.93, validation accuracy: 0.907664
run: 0, epoch: 16, iteration: 3500, train accuracy: 0.89, validation accuracy: 0.907128
run: 0, epoch: 16, iteration: 3600, train accuracy: 0.93, validation accuracy: 0.907817
run: 0, epoch: 16, iteration: 3700, train accuracy: 0.94, validation accuracy: 0.90686
run: 0, epoch: 16, iteration: 3800, train accuracy: 0.92, validation accuracy: 0.905711
run: 0, epoch: 16, iteration: 3900, train accuracy: 0.92, validation accuracy: 0.902877
run: 0, epoch: 16, iteration: 4000, train accuracy: 0.95, validation accuracy: 0.907702
run: 0, epoch: 16, iteration: 4100, train accuracy: 0.96, validation accuracy: 0.908392
run: 0, epoch: 17, iteration: 0, train accuracy: 0.94, validation accuracy: 0.906592
run: 0, epoch: 17, iteration: 100, train accuracy: 0.87, validation accuracy: 0.907702
run: 0, epoch: 17, iteration: 200, train accuracy: 0.9, validation accuracy: 0.903528
run: 0, epoch: 17, iteration: 300, train accuracy: 0.93, validation accuracy: 0.90686
run: 0, epoch: 17, iteration: 400, train accuracy: 0.94, validation accuracy: 0.908085
run: 0, epoch: 17, iteration: 500, train accuracy: 0.97, validation accuracy: 0.908277
run: 0, epoch: 17, iteration: 600, train accuracy: 0.93, validation accuracy: 0.908239
run: 0, epoch: 17, iteration: 700, train accuracy: 0.9, validation accuracy: 0.90866
run: 0, epoch: 17, iteration: 800, train accuracy: 0.92, validation accuracy: 0.907128
run: 0, epoch: 17, iteration: 900, train accuracy: 0.92, validation accuracy: 0.907588
run: 0, epoch: 17, iteration: 1000, train accuracy: 0.82, validation accuracy: 0.891541
run: 0, epoch: 17, iteration: 1100, train accuracy: 0.92, validation accuracy: 0.906745
run: 0, epoch: 17, iteration: 1200, train accuracy: 0.95, validation accuracy: 0.906056
run: 0, epoch: 17, iteration: 1300, train accuracy: 0.85, validation accuracy: 0.9028
run: 0, epoch: 17, iteration: 1400, train accuracy: 0.9, validation accuracy: 0.905251
run: 0, epoch: 17, iteration: 1500, train accuracy: 0.9, validation accuracy: 0.905328
run: 0, epoch: 17, iteration: 1600, train accuracy: 0.94, validation accuracy: 0.906094
run: 0, epoch: 17, iteration: 1700, train accuracy: 0.89, validation accuracy: 0.90709
run: 0, epoch: 17, iteration: 1800, train accuracy: 0.93, validation accuracy: 0.906247
run: 0, epoch: 17, iteration: 1900, train accuracy: 0.89, validation accuracy: 0.907894
run: 0, epoch: 17, iteration: 2000, train accuracy: 0.89, validation accuracy: 0.906898
run: 0, epoch: 17, iteration: 2100, train accuracy: 0.86, validation accuracy: 0.903528
run: 0, epoch: 17, iteration: 2200, train accuracy: 0.91, validation accuracy: 0.904485
run: 0, epoch: 17, iteration: 2300, train accuracy: 0.9, validation accuracy: 0.906285
run: 0, epoch: 17, iteration: 2400, train accuracy: 0.96, validation accuracy: 0.906439
run: 0, epoch: 17, iteration: 2500, train accuracy: 0.92, validation accuracy: 0.905213
run: 0, epoch: 17, iteration: 2600, train accuracy: 0.89, validation accuracy: 0.907511
run: 0, epoch: 17, iteration: 2700, train accuracy: 0.93, validation accuracy: 0.907511
run: 0, epoch: 17, iteration: 2800, train accuracy: 0.91, validation accuracy: 0.90797
run: 0, epoch: 17, iteration: 2900, train accuracy: 0.93, validation accuracy: 0.905941
run: 0, epoch: 17, iteration: 3000, train accuracy: 0.92, validation accuracy: 0.905902
run: 0, epoch: 17, iteration: 3100, train accuracy: 0.89, validation accuracy: 0.904485
run: 0, epoch: 17, iteration: 3200, train accuracy: 0.88, validation accuracy: 0.90709
run: 0, epoch: 17, iteration: 3300, train accuracy: 0.92, validation accuracy: 0.907588
run: 0, epoch: 17, iteration: 3400, train accuracy: 0.91, validation accuracy: 0.904639
run: 0, epoch: 17, iteration: 3500, train accuracy: 0.97, validation accuracy: 0.906285
run: 0, epoch: 17, iteration: 3600, train accuracy: 0.89, validation accuracy: 0.906056
run: 0, epoch: 17, iteration: 3700, train accuracy: 0.91, validation accuracy: 0.906285
run: 0, epoch: 17, iteration: 3800, train accuracy: 0.92, validation accuracy: 0.90686
run: 0, epoch: 17, iteration: 3900, train accuracy: 0.9, validation accuracy: 0.906247
run: 0, epoch: 17, iteration: 4000, train accuracy: 0.92, validation accuracy: 0.903719
run: 0, epoch: 17, iteration: 4100, train accuracy: 0.9, validation accuracy: 0.907741
run: 0, epoch: 18, iteration: 0, train accuracy: 0.94, validation accuracy: 0.902609
run: 0, epoch: 18, iteration: 100, train accuracy: 0.88, validation accuracy: 0.906017
run: 0, epoch: 18, iteration: 200, train accuracy: 0.97, validation accuracy: 0.901766
run: 0, epoch: 18, iteration: 300, train accuracy: 0.91, validation accuracy: 0.901996
run: 0, epoch: 18, iteration: 400, train accuracy: 0.85, validation accuracy: 0.905213
run: 0, epoch: 18, iteration: 500, train accuracy: 0.89, validation accuracy: 0.89809
run: 0, epoch: 18, iteration: 600, train accuracy: 0.93, validation accuracy: 0.902073
run: 0, epoch: 18, iteration: 700, train accuracy: 0.91, validation accuracy: 0.900656
run: 0, epoch: 18, iteration: 800, train accuracy: 0.86, validation accuracy: 0.907741
run: 0, epoch: 18, iteration: 900, train accuracy: 0.91, validation accuracy: 0.904524
run: 0, epoch: 18, iteration: 1000, train accuracy: 0.85, validation accuracy: 0.904294
run: 0, epoch: 18, iteration: 1100, train accuracy: 0.89, validation accuracy: 0.907626
run: 0, epoch: 18, iteration: 1200, train accuracy: 0.88, validation accuracy: 0.906094
run: 0, epoch: 18, iteration: 1300, train accuracy: 0.88, validation accuracy: 0.907281
run: 0, epoch: 18, iteration: 1400, train accuracy: 0.94, validation accuracy: 0.905673
run: 0, epoch: 18, iteration: 1500, train accuracy: 0.93, validation accuracy: 0.907243
run: 0, epoch: 18, iteration: 1600, train accuracy: 0.9, validation accuracy: 0.907358
run: 0, epoch: 18, iteration: 1700, train accuracy: 0.9, validation accuracy: 0.907166
run: 0, epoch: 18, iteration: 1800, train accuracy: 0.91, validation accuracy: 0.907932
run: 0, epoch: 18, iteration: 1900, train accuracy: 0.83, validation accuracy: 0.907358
run: 0, epoch: 18, iteration: 2000, train accuracy: 0.92, validation accuracy: 0.900464
run: 0, epoch: 18, iteration: 2100, train accuracy: 0.95, validation accuracy: 0.907434
run: 0, epoch: 18, iteration: 2200, train accuracy: 0.97, validation accuracy: 0.906209
run: 0, epoch: 18, iteration: 2300, train accuracy: 0.92, validation accuracy: 0.909119
run: 0, epoch: 18, iteration: 2400, train accuracy: 0.89, validation accuracy: 0.906439
run: 0, epoch: 18, iteration: 2500, train accuracy: 0.93, validation accuracy: 0.903758
run: 0, epoch: 18, iteration: 2600, train accuracy: 0.94, validation accuracy: 0.901958
run: 0, epoch: 18, iteration: 2700, train accuracy: 0.88, validation accuracy: 0.906056
run: 0, epoch: 18, iteration: 2800, train accuracy: 0.94, validation accuracy: 0.901575
run: 0, epoch: 18, iteration: 2900, train accuracy: 0.94, validation accuracy: 0.904677
run: 0, epoch: 18, iteration: 3000, train accuracy: 0.86, validation accuracy: 0.894298
run: 0, epoch: 18, iteration: 3100, train accuracy: 0.92, validation accuracy: 0.908775
run: 0, epoch: 18, iteration: 3200, train accuracy: 0.84, validation accuracy: 0.90866
run: 0, epoch: 18, iteration: 3300, train accuracy: 0.82, validation accuracy: 0.884609
run: 0, epoch: 18, iteration: 3400, train accuracy: 0.88, validation accuracy: 0.905979
run: 0, epoch: 18, iteration: 3500, train accuracy: 0.94, validation accuracy: 0.908468
run: 0, epoch: 18, iteration: 3600, train accuracy: 0.96, validation accuracy: 0.907817
run: 0, epoch: 18, iteration: 3700, train accuracy: 0.88, validation accuracy: 0.906822
run: 0, epoch: 18, iteration: 3800, train accuracy: 0.88, validation accuracy: 0.906132
run: 0, epoch: 18, iteration: 3900, train accuracy: 0.87, validation accuracy: 0.904064
run: 0, epoch: 18, iteration: 4000, train accuracy: 0.9, validation accuracy: 0.907281
run: 0, epoch: 18, iteration: 4100, train accuracy: 0.91, validation accuracy: 0.904792
run: 0, epoch: 19, iteration: 0, train accuracy: 0.94, validation accuracy: 0.905711
run: 0, epoch: 19, iteration: 100, train accuracy: 0.85, validation accuracy: 0.904332
run: 0, epoch: 19, iteration: 200, train accuracy: 0.9, validation accuracy: 0.906822
run: 0, epoch: 19, iteration: 300, train accuracy: 0.86, validation accuracy: 0.902494
run: 0, epoch: 19, iteration: 400, train accuracy: 0.87, validation accuracy: 0.904064
run: 0, epoch: 19, iteration: 500, train accuracy: 0.89, validation accuracy: 0.906975
run: 0, epoch: 19, iteration: 600, train accuracy: 0.89, validation accuracy: 0.903222
run: 0, epoch: 19, iteration: 700, train accuracy: 0.95, validation accuracy: 0.898434
run: 0, epoch: 19, iteration: 800, train accuracy: 0.89, validation accuracy: 0.905673
run: 0, epoch: 19, iteration: 900, train accuracy: 0.93, validation accuracy: 0.906247
run: 0, epoch: 19, iteration: 1000, train accuracy: 0.93, validation accuracy: 0.906324
run: 0, epoch: 19, iteration: 1100, train accuracy: 0.9, validation accuracy: 0.903566
run: 0, epoch: 19, iteration: 1200, train accuracy: 0.88, validation accuracy: 0.906783
run: 0, epoch: 19, iteration: 1300, train accuracy: 0.96, validation accuracy: 0.906209
run: 0, epoch: 19, iteration: 1400, train accuracy: 0.88, validation accuracy: 0.905864
run: 0, epoch: 19, iteration: 1500, train accuracy: 0.93, validation accuracy: 0.904907
run: 0, epoch: 19, iteration: 1600, train accuracy: 0.86, validation accuracy: 0.904217
run: 0, epoch: 19, iteration: 1700, train accuracy: 0.96, validation accuracy: 0.906439
run: 0, epoch: 19, iteration: 1800, train accuracy: 0.94, validation accuracy: 0.90709
run: 0, epoch: 19, iteration: 1900, train accuracy: 0.94, validation accuracy: 0.905443
run: 0, epoch: 19, iteration: 2000, train accuracy: 0.96, validation accuracy: 0.903949
run: 0, epoch: 19, iteration: 2100, train accuracy: 0.86, validation accuracy: 0.907128
run: 0, epoch: 19, iteration: 2200, train accuracy: 0.97, validation accuracy: 0.907664
run: 0, epoch: 19, iteration: 2300, train accuracy: 0.93, validation accuracy: 0.904945
run: 0, epoch: 19, iteration: 2400, train accuracy: 0.9, validation accuracy: 0.905749
run: 0, epoch: 19, iteration: 2500, train accuracy: 0.95, validation accuracy: 0.899622
run: 0, epoch: 19, iteration: 2600, train accuracy: 0.87, validation accuracy: 0.9064
run: 0, epoch: 19, iteration: 2700, train accuracy: 0.91, validation accuracy: 0.906515
run: 0, epoch: 19, iteration: 2800, train accuracy: 0.91, validation accuracy: 0.899468
run: 0, epoch: 19, iteration: 2900, train accuracy: 0.94, validation accuracy: 0.908085
run: 0, epoch: 19, iteration: 3000, train accuracy: 0.94, validation accuracy: 0.900273
run: 0, epoch: 19, iteration: 3100, train accuracy: 0.96, validation accuracy: 0.9046
run: 0, epoch: 19, iteration: 3200, train accuracy: 0.9, validation accuracy: 0.907281
run: 0, epoch: 19, iteration: 3300, train accuracy: 0.92, validation accuracy: 0.908085
run: 0, epoch: 19, iteration: 3400, train accuracy: 0.87, validation accuracy: 0.898204
run: 0, epoch: 19, iteration: 3500, train accuracy: 0.93, validation accuracy: 0.906017
run: 0, epoch: 19, iteration: 3600, train accuracy: 0.88, validation accuracy: 0.903298
run: 0, epoch: 19, iteration: 3700, train accuracy: 0.88, validation accuracy: 0.9064
run: 0, epoch: 19, iteration: 3800, train accuracy: 0.85, validation accuracy: 0.904141
run: 0, epoch: 19, iteration: 3900, train accuracy: 0.91, validation accuracy: 0.903643
run: 0, epoch: 19, iteration: 4000, train accuracy: 0.93, validation accuracy: 0.906171
run: 0, epoch: 19, iteration: 4100, train accuracy: 0.85, validation accuracy: 0.900043
run: 0, epoch: 20, iteration: 0, train accuracy: 0.87, validation accuracy: 0.907932
run: 0, epoch: 20, iteration: 100, train accuracy: 0.88, validation accuracy: 0.906017
run: 0, epoch: 20, iteration: 200, train accuracy: 0.93, validation accuracy: 0.906439
run: 0, epoch: 20, iteration: 300, train accuracy: 0.95, validation accuracy: 0.903834
run: 0, epoch: 20, iteration: 400, train accuracy: 0.9, validation accuracy: 0.907434
run: 0, epoch: 20, iteration: 500, train accuracy: 0.95, validation accuracy: 0.906783
run: 0, epoch: 20, iteration: 600, train accuracy: 0.89, validation accuracy: 0.908085
run: 0, epoch: 20, iteration: 700, train accuracy: 0.9, validation accuracy: 0.904485
run: 0, epoch: 20, iteration: 800, train accuracy: 0.92, validation accuracy: 0.904754
run: 0, epoch: 20, iteration: 900, train accuracy: 0.96, validation accuracy: 0.907205
run: 0, epoch: 20, iteration: 1000, train accuracy: 0.94, validation accuracy: 0.90709
run: 0, epoch: 20, iteration: 1100, train accuracy: 0.89, validation accuracy: 0.907281
run: 0, epoch: 20, iteration: 1200, train accuracy: 0.93, validation accuracy: 0.903987
run: 0, epoch: 20, iteration: 1300, train accuracy: 0.93, validation accuracy: 0.905366
run: 0, epoch: 20, iteration: 1400, train accuracy: 0.97, validation accuracy: 0.906324
run: 0, epoch: 20, iteration: 1500, train accuracy: 0.86, validation accuracy: 0.907511
run: 0, epoch: 20, iteration: 1600, train accuracy: 0.9, validation accuracy: 0.901268
run: 0, epoch: 20, iteration: 1700, train accuracy: 0.91, validation accuracy: 0.907511
run: 0, epoch: 20, iteration: 1800, train accuracy: 0.86, validation accuracy: 0.905711
run: 0, epoch: 20, iteration: 1900, train accuracy: 0.92, validation accuracy: 0.902494
run: 0, epoch: 20, iteration: 2000, train accuracy: 0.92, validation accuracy: 0.898856
run: 0, epoch: 20, iteration: 2100, train accuracy: 0.89, validation accuracy: 0.906362
run: 0, epoch: 20, iteration: 2200, train accuracy: 0.88, validation accuracy: 0.905481
run: 0, epoch: 20, iteration: 2300, train accuracy: 0.88, validation accuracy: 0.906056
run: 0, epoch: 20, iteration: 2400, train accuracy: 0.92, validation accuracy: 0.901536
run: 0, epoch: 20, iteration: 2500, train accuracy: 0.95, validation accuracy: 0.905519
run: 0, epoch: 20, iteration: 2600, train accuracy: 0.91, validation accuracy: 0.904562
run: 0, epoch: 20, iteration: 2700, train accuracy: 0.91, validation accuracy: 0.905022
run: 0, epoch: 20, iteration: 2800, train accuracy: 0.88, validation accuracy: 0.905328
run: 0, epoch: 20, iteration: 2900, train accuracy: 0.91, validation accuracy: 0.907473
run: 0, epoch: 20, iteration: 3000, train accuracy: 0.89, validation accuracy: 0.901115
run: 0, epoch: 20, iteration: 3100, train accuracy: 0.95, validation accuracy: 0.904945
run: 0, epoch: 20, iteration: 3200, train accuracy: 0.84, validation accuracy: 0.907626
run: 0, epoch: 20, iteration: 3300, train accuracy: 0.96, validation accuracy: 0.908966
run: 0, epoch: 20, iteration: 3400, train accuracy: 0.95, validation accuracy: 0.908124
run: 0, epoch: 20, iteration: 3500, train accuracy: 0.95, validation accuracy: 0.906745
run: 0, epoch: 20, iteration: 3600, train accuracy: 0.9, validation accuracy: 0.907817
run: 0, epoch: 20, iteration: 3700, train accuracy: 0.85, validation accuracy: 0.907205
run: 0, epoch: 20, iteration: 3800, train accuracy: 0.97, validation accuracy: 0.907013
run: 0, epoch: 20, iteration: 3900, train accuracy: 0.89, validation accuracy: 0.906094
run: 0, epoch: 20, iteration: 4000, train accuracy: 0.9, validation accuracy: 0.892843
run: 0, epoch: 20, iteration: 4100, train accuracy: 0.9, validation accuracy: 0.908009
run: 0, epoch: 21, iteration: 0, train accuracy: 0.93, validation accuracy: 0.90686
run: 0, epoch: 21, iteration: 100, train accuracy: 0.91, validation accuracy: 0.907205
run: 0, epoch: 21, iteration: 200, train accuracy: 0.93, validation accuracy: 0.907626
run: 0, epoch: 21, iteration: 300, train accuracy: 0.91, validation accuracy: 0.906707
run: 0, epoch: 21, iteration: 400, train accuracy: 0.86, validation accuracy: 0.907051
run: 0, epoch: 21, iteration: 500, train accuracy: 0.94, validation accuracy: 0.902915
run: 0, epoch: 21, iteration: 600, train accuracy: 0.9, validation accuracy: 0.9064
run: 0, epoch: 21, iteration: 700, train accuracy: 0.88, validation accuracy: 0.906975
run: 0, epoch: 21, iteration: 800, train accuracy: 0.91, validation accuracy: 0.904294
run: 0, epoch: 21, iteration: 900, train accuracy: 0.88, validation accuracy: 0.895026
run: 0, epoch: 21, iteration: 1000, train accuracy: 0.9, validation accuracy: 0.907702
run: 0, epoch: 21, iteration: 1100, train accuracy: 0.85, validation accuracy: 0.90146
run: 0, epoch: 21, iteration: 1200, train accuracy: 0.92, validation accuracy: 0.90506
run: 0, epoch: 21, iteration: 1300, train accuracy: 0.94, validation accuracy: 0.90349
run: 0, epoch: 21, iteration: 1400, train accuracy: 0.86, validation accuracy: 0.902992
run: 0, epoch: 21, iteration: 1500, train accuracy: 0.78, validation accuracy: 0.906477
run: 0, epoch: 21, iteration: 1600, train accuracy: 0.93, validation accuracy: 0.903528
run: 0, epoch: 21, iteration: 1700, train accuracy: 0.89, validation accuracy: 0.901843
run: 0, epoch: 21, iteration: 1800, train accuracy: 0.9, validation accuracy: 0.90529
run: 0, epoch: 21, iteration: 1900, train accuracy: 0.91, validation accuracy: 0.90617
run: 0, epoch: 21, iteration: 2000, train accuracy: 0.92, validation accuracy: 0.90617
run: 0, epoch: 21, iteration: 2100, train accuracy: 0.94, validation accuracy: 0.90617
run: 0, epoch: 21, iteration: 2200, train accuracy: 0.9, validation accuracy: 0.898434
run: 0, epoch: 21, iteration: 2300, train accuracy: 0.93, validation accuracy: 0.907013
run: 0, epoch: 21, iteration: 2400, train accuracy: 0.92, validation accuracy: 0.907013
run: 0, epoch: 21, iteration: 2500, train accuracy: 0.93, validation accuracy: 0.90529
run: 0, epoch: 21, iteration: 2600, train accuracy: 0.92, validation accuracy: 0.906822
run: 0, epoch: 21, iteration: 2700, train accuracy: 0.96, validation accuracy: 0.904562
run: 0, epoch: 21, iteration: 2800, train accuracy: 0.91, validation accuracy: 0.905826
run: 0, epoch: 21, iteration: 2900, train accuracy: 0.94, validation accuracy: 0.904026
run: 0, epoch: 21, iteration: 3000, train accuracy: 0.92, validation accuracy: 0.90686
run: 0, epoch: 21, iteration: 3100, train accuracy: 0.9, validation accuracy: 0.899009
run: 0, epoch: 21, iteration: 3200, train accuracy: 0.95, validation accuracy: 0.906592
run: 0, epoch: 21, iteration: 3300, train accuracy: 0.91, validation accuracy: 0.905022
run: 0, epoch: 21, iteration: 3400, train accuracy: 0.87, validation accuracy: 0.904677
run: 0, epoch: 21, iteration: 3500, train accuracy: 0.95, validation accuracy: 0.905098
run: 0, epoch: 21, iteration: 3600, train accuracy: 0.93, validation accuracy: 0.904715
run: 0, epoch: 21, iteration: 3700, train accuracy: 0.89, validation accuracy: 0.901536
run: 0, epoch: 21, iteration: 3800, train accuracy: 0.93, validation accuracy: 0.902341
